•咪咕频道,#genre#
緯來育樂「Relay」,https://iptv.yang-1989.xyz/tw/ya2pdz?token=bd9e2ac83e184afee734b6c7ba21b6e576988844b6fb72e2
愛爾達體育 一,https://iptv.yang-1989.xyz/tw/3xtehg?token=bd9e2ac83e184afee734b6c7ba21b6e576988844b6fb72e2
愛爾達體育 二,https://iptv.yang-1989.xyz/tw/82v7pt?token=bd9e2ac83e184afee734b6c7ba21b6e576988844b6fb72e2
愛爾達體育 三,https://iptv.yang-1989.xyz/tw/xuvneb?token=bd9e2ac83e184afee734b6c7ba21b6e576988844b6fb72e2
愛爾達體育 四,https://iptv.yang-1989.xyz/tw/zz59xn?token=bd9e2ac83e184afee734b6c7ba21b6e576988844b6fb72e2
DAZN 1,https://iptv.yang-1989.xyz/tw/ef49tg?token=bd9e2ac83e184afee734b6c7ba21b6e576988844b6fb72e2
DAZN 2,https://iptv.yang-1989.xyz/tw/wkdhvc?token=bd9e2ac83e184afee734b6c7ba21b6e576988844b6fb72e2
年代新聞「Relay」,https://iptv.yang-1989.xyz/tw/he533m?token=bd9e2ac83e184afee734b6c7ba21b6e576988844b6fb72e2
中天亞洲「Relay」,https://iptv.yang-1989.xyz/tw/et45k4?token=bd9e2ac83e184afee734b6c7ba21b6e576988844b6fb72e2
中天綜合「Relay」,https://iptv.yang-1989.xyz/tw/d4nkjv?token=bd9e2ac83e184afee734b6c7ba21b6e576988844b6fb72e2
中天娛樂「Relay」,https://iptv.yang-1989.xyz/tw/8twdwz?token=bd9e2ac83e184afee734b6c7ba21b6e576988844b6fb72e2
東森電影「Relay」,https://iptv.yang-1989.xyz/tw/mqdm9y?token=bd9e2ac83e184afee734b6c7ba21b6e576988844b6fb72e2
東森洋片「Relay」,https://iptv.yang-1989.xyz/tw/55dq52?token=bd9e2ac83e184afee734b6c7ba21b6e576988844b6fb72e2
東森綜合「Relay」,https://iptv.yang-1989.xyz/tw/934v43?token=bd9e2ac83e184afee734b6c7ba21b6e576988844b6fb72e2
東森戲劇「Relay」,https://iptv.yang-1989.xyz/tw/v5m6cy?token=bd9e2ac83e184afee734b6c7ba21b6e576988844b6fb72e2
東森幼幼「Relay」,https://iptv.yang-1989.xyz/tw/7rpu3z?token=bd9e2ac83e184afee734b6c7ba21b6e576988844b6fb72e2
台視「Relay」,https://iptv.yang-1989.xyz/tw/vzzjpk?token=bd9e2ac83e184afee734b6c7ba21b6e576988844b6fb72e2
MTV綜合台「Relay」,https://iptv.yang-1989.xyz/tw/jgcczf?token=bd9e2ac83e184afee734b6c7ba21b6e576988844b6fb72e2
動物星球「Relay」,https://iptv.yang-1989.xyz/tw/hsqcjs?token=bd9e2ac83e184afee734b6c7ba21b6e576988844b6fb72e2
CATCHPLAY 電影「Relay」,https://iptv.yang-1989.xyz/tw/e4jvkz?token=bd9e2ac83e184afee734b6c7ba21b6e576988844b6fb72e2
龍祥時代「Relay」,https://iptv.yang-1989.xyz/tw/cccq5m?token=bd9e2ac83e184afee734b6c7ba21b6e576988844b6fb72e2
好萊塢電影「Relay」,https://iptv.yang-1989.xyz/tw/hqa7n7?token=bd9e2ac83e184afee734b6c7ba21b6e576988844b6fb72e2
CINEMAX「Relay」,https://iptv.yang-1989.xyz/tw/exhggw?token=bd9e2ac83e184afee734b6c7ba21b6e576988844b6fb72e2
龍華偶像「ofiii」,https://iptv.yang-1989.xyz/ofiii/fgmth4?token=bd9e2ac83e184afee734b6c7ba21b6e576988844b6fb72e2
龍華卡通「ofiii」,https://iptv.yang-1989.xyz/ofiii/6ynsvs?token=bd9e2ac83e184afee734b6c7ba21b6e576988844b6fb72e2
龍華戲劇「ofiii」,https://iptv.yang-1989.xyz/ofiii/tu784w?token=bd9e2ac83e184afee734b6c7ba21b6e576988844b6fb72e2
龍華日韓「ofiii」,https://iptv.yang-1989.xyz/ofiii/jswcs4?token=bd9e2ac83e184afee734b6c7ba21b6e576988844b6fb72e2
龍華洋片「ofiii」,https://iptv.yang-1989.xyz/ofiii/yf8b9x?token=bd9e2ac83e184afee734b6c7ba21b6e576988844b6fb72e2
龍華經典「ofiii」,https://iptv.yang-1989.xyz/ofiii/ms87uf?token=bd9e2ac83e184afee734b6c7ba21b6e576988844b6fb72e2
龍華電影「ofiii」,https://iptv.yang-1989.xyz/ofiii/wecxdy?token=bd9e2ac83e184afee734b6c7ba21b6e576988844b6fb72e2
中天新聞「ofiii」,https://iptv.yang-1989.xyz/ofiii/wa5znm?token=bd9e2ac83e184afee734b6c7ba21b6e576988844b6fb72e2
台視新聞「ofiii」,https://iptv.yang-1989.xyz/ofiii/fx9cfn?token=bd9e2ac83e184afee734b6c7ba21b6e576988844b6fb72e2
台灣戲劇「ofiii」,https://iptv.yang-1989.xyz/ofiii/b759k4?token=bd9e2ac83e184afee734b6c7ba21b6e576988844b6fb72e2
寰宇財經「ofiii」,https://iptv.yang-1989.xyz/ofiii/j6z4cz?token=bd9e2ac83e184afee734b6c7ba21b6e576988844b6fb72e2
DayStar「ofiii」,https://iptv.yang-1989.xyz/ofiii/a6h9kf?token=bd9e2ac83e184afee734b6c7ba21b6e576988844b6fb72e2
第1商業「ofiii」,https://iptv.yang-1989.xyz/ofiii/ctqkas?token=bd9e2ac83e184afee734b6c7ba21b6e576988844b6fb72e2
Smart知識「ofiii」,https://iptv.yang-1989.xyz/ofiii/29hptx?token=bd9e2ac83e184afee734b6c7ba21b6e576988844b6fb72e2
•體育「Relay」,#genre#
Sky Sports Main Event,https://iptv.yang-1989.xyz/sprts/kvcbhu?token=bd9e2ac83e184afee734b6c7ba21b6e576988844b6fb72e2
Sky Sports Premier League,https://iptv.yang-1989.xyz/sprts/a6y7bt?token=bd9e2ac83e184afee734b6c7ba21b6e576988844b6fb72e2
Sky Sports F1,https://iptv.yang-1989.xyz/sprts/ypbc33?token=bd9e2ac83e184afee734b6c7ba21b6e576988844b6fb72e2
Sky Sports Football,https://iptv.yang-1989.xyz/sprts/8qxrsk?token=bd9e2ac83e184afee734b6c7ba21b6e576988844b6fb72e2
Sky Sports Cricket,https://iptv.yang-1989.xyz/sprts/6pwkmc?token=bd9e2ac83e184afee734b6c7ba21b6e576988844b6fb72e2
Sky Sports Golf,https://iptv.yang-1989.xyz/sprts/q3hzxe?token=bd9e2ac83e184afee734b6c7ba21b6e576988844b6fb72e2
Sky Sports Mix,https://iptv.yang-1989.xyz/sprts/a3vwcf?token=bd9e2ac83e184afee734b6c7ba21b6e576988844b6fb72e2
Sky Sports Racing,https://iptv.yang-1989.xyz/sprts/kyb46d?token=bd9e2ac83e184afee734b6c7ba21b6e576988844b6fb72e2
Eurosport 1,https://iptv.yang-1989.xyz/sprt/k9h684?token=bd9e2ac83e184afee734b6c7ba21b6e576988844b6fb72e2
Eurosport 2,https://iptv.yang-1989.xyz/sprt/p6hq6z?token=bd9e2ac83e184afee734b6c7ba21b6e576988844b6fb72e2
TNT Sport 1,https://iptv.yang-1989.xyz/sprt/ure58c?token=bd9e2ac83e184afee734b6c7ba21b6e576988844b6fb72e2
TNT Sport 2,https://iptv.yang-1989.xyz/sprt/d85shn?token=bd9e2ac83e184afee734b6c7ba21b6e576988844b6fb72e2
TNT Sport 3,https://iptv.yang-1989.xyz/sprt/2a7aaj?token=bd9e2ac83e184afee734b6c7ba21b6e576988844b6fb72e2
TNT Sport 4,https://iptv.yang-1989.xyz/sprt/k9tkb3?token=bd9e2ac83e184afee734b6c7ba21b6e576988844b6fb72e2
beIN Sports 1,https://iptv.yang-1989.xyz/sprt/37jp82?token=bd9e2ac83e184afee734b6c7ba21b6e576988844b6fb72e2
beIN Sports 2,https://iptv.yang-1989.xyz/sprt/abxmq5?token=bd9e2ac83e184afee734b6c7ba21b6e576988844b6fb72e2
beIN Sports 3,https://iptv.yang-1989.xyz/sprt/9f7kzx?token=bd9e2ac83e184afee734b6c7ba21b6e576988844b6fb72e2
beIN Sports 4,https://iptv.yang-1989.xyz/sprt/ssnxsv?token=bd9e2ac83e184afee734b6c7ba21b6e576988844b6fb72e2
beIN Sports 5,https://iptv.yang-1989.xyz/sprt/6jfemk?token=bd9e2ac83e184afee734b6c7ba21b6e576988844b6fb72e2
Hub Premier 1,https://iptv.yang-1989.xyz/sprt/xy6x5b?token=bd9e2ac83e184afee734b6c7ba21b6e576988844b6fb72e2
Hub Premier 2 UHD,https://iptv.yang-1989.xyz/sprt/b9d7w4?token=bd9e2ac83e184afee734b6c7ba21b6e576988844b6fb72e2
Hub Premier 3,https://iptv.yang-1989.xyz/sprt/66smh9?token=bd9e2ac83e184afee734b6c7ba21b6e576988844b6fb72e2
Hub Premier 4,https://iptv.yang-1989.xyz/sprt/jzwwtq?token=bd9e2ac83e184afee734b6c7ba21b6e576988844b6fb72e2
Hub Premier 5,https://iptv.yang-1989.xyz/sprt/b54b7u?token=bd9e2ac83e184afee734b6c7ba21b6e576988844b6fb72e2
Hub Premier 6,https://iptv.yang-1989.xyz/sprt/8e2h9q?token=bd9e2ac83e184afee734b6c7ba21b6e576988844b6fb72e2
Hub Sports 1,https://iptv.yang-1989.xyz/sprt/wa92bq?token=bd9e2ac83e184afee734b6c7ba21b6e576988844b6fb72e2
Hub Sports 2,https://iptv.yang-1989.xyz/sprt/fgeux5?token=bd9e2ac83e184afee734b6c7ba21b6e576988844b6fb72e2
Hub Sports 3,https://iptv.yang-1989.xyz/sprt/c5cvzk?token=bd9e2ac83e184afee734b6c7ba21b6e576988844b6fb72e2
Hub Sports 4,https://iptv.yang-1989.xyz/sprt/qsp7yk?token=bd9e2ac83e184afee734b6c7ba21b6e576988844b6fb72e2
Hub Sports 5,https://iptv.yang-1989.xyz/sprt/6awz9r?token=bd9e2ac83e184afee734b6c7ba21b6e576988844b6fb72e2
Hub Sports 6,https://iptv.yang-1989.xyz/sprt/w7czun?token=bd9e2ac83e184afee734b6c7ba21b6e576988844b6fb72e2
Hub Sports 7,https://iptv.yang-1989.xyz/sprt/kzh48t?token=bd9e2ac83e184afee734b6c7ba21b6e576988844b6fb72e2
Hub Sports 8,https://iptv.yang-1989.xyz/sprt/n4u2hj?token=bd9e2ac83e184afee734b6c7ba21b6e576988844b6fb72e2
SPOTV,https://iptv.yang-1989.xyz/sprt/2fgfz9?token=bd9e2ac83e184afee734b6c7ba21b6e576988844b6fb72e2
SPOTV 2,https://iptv.yang-1989.xyz/sprt/e4csb4?token=bd9e2ac83e184afee734b6c7ba21b6e576988844b6fb72e2
FIGHT SPORTS,https://iptv.yang-1989.xyz/sprt/53tv8x?token=bd9e2ac83e184afee734b6c7ba21b6e576988844b6fb72e2
•綜合「Relay」,#genre#
BBC Earth,https://iptv.yang-1989.xyz/comp/3an7th?token=bd9e2ac83e184afee734b6c7ba21b6e576988844b6fb72e2
BBC Lifestyle,https://iptv.yang-1989.xyz/comp/2uenpz?token=bd9e2ac83e184afee734b6c7ba21b6e576988844b6fb72e2
Discovery,https://iptv.yang-1989.xyz/comp/9esvha?token=bd9e2ac83e184afee734b6c7ba21b6e576988844b6fb72e2
HBO,https://iptv.yang-1989.xyz/comp/ajjgvu?token=bd9e2ac83e184afee734b6c7ba21b6e576988844b6fb72e2
HBO Hits,https://iptv.yang-1989.xyz/comp/282bak?token=bd9e2ac83e184afee734b6c7ba21b6e576988844b6fb72e2
HBO Family,https://iptv.yang-1989.xyz/comp/xmj446?token=bd9e2ac83e184afee734b6c7ba21b6e576988844b6fb72e2
HBO Signature,https://iptv.yang-1989.xyz/comp/utqmb2?token=bd9e2ac83e184afee734b6c7ba21b6e576988844b6fb72e2
Channel 5,https://iptv.yang-1989.xyz/comp/vuyt5e?token=bd9e2ac83e184afee734b6c7ba21b6e576988844b6fb72e2
Channel 8,https://iptv.yang-1989.xyz/comp/rbsac3?token=bd9e2ac83e184afee734b6c7ba21b6e576988844b6fb72e2
Channel U,https://iptv.yang-1989.xyz/comp/t6kvvh?token=bd9e2ac83e184afee734b6c7ba21b6e576988844b6fb72e2
中天亞洲,https://iptv.yang-1989.xyz/comp/bf4aty?token=bd9e2ac83e184afee734b6c7ba21b6e576988844b6fb72e2
•港澳台「Juli」,#genre#
翡翠台,https://cdn.qd.je/163189/fct
翡翠台 4K「字幕」,https://cdn.qd.je/163189/fct4k
翡翠台「字幕」,https://cdn.qd.je/163189/fct2
翡翠台「WebVTT字幕」,https://cdn.qd.je/163189/fctvtt
無綫新聞台,https://cdn.qd.je/163189/wxxw
無綫新聞台,https://cdn.qd.je/163189/wxxwt
明珠台「字幕」,https://cdn.qd.je/163189/mzt
明珠台「WebVTT字幕」,https://cdn.qd.je/163189/mztvtt
TVB Plus,https://cdn.qd.je/163189/tvbp2
TVB Plus「字幕」,https://cdn.qd.je/163189/tvbp
TVB Plus「WebVTT字幕」,https://cdn.qd.je/163189/tvbpvtt
黃金華劇台「WebVTT字幕」,https://cdn.qd.je/163189/hjhjt
Now新聞台,https://cdn.qd.je/163189/now
凤凰中文台,https://cdn.qd.je/163189/fhzw
凤凰资讯台,https://cdn.qd.je/163189/fhzx
凤凰香港台,https://cdn.qd.je/163189/fhhk
HOY TV,https://cdn.qd.je/163189/hoy
HOY TV,https://cdn.qd.je/163189/hoy2
HOY 資訊台,https://cdn.qd.je/163189/hoy78
HOY 國際財經台,https://cdn.qd.je/163189/hoy76
ViuTV,https://cdn.qd.je/163189/viu
ViuTVsix,https://cdn.qd.je/163189/viu6
RTHK31,https://cdn.qd.je/163189/rthk31
RTHK32,https://cdn.qd.je/163189/rthk32
RTHK33,https://cdn.qd.je/163189/rthk33
千禧經典台,https://cdn.qd.je/163189/tvbc
娛樂新聞台,https://cdn.qd.je/163189/ylxw
华丽翡翠台,https://cdn.qd.je/163189/hlt
华丽翡翠台「硬字幕」,https://cdn.qd.je/163189/jade
华丽翡翠台「新加坡」,https://cdn.qd.je/163189/hlfct
华丽翡翠台「新加坡」,https://cdn.qd.je/163189/jade2
TVB1,https://cdn.qd.je/163189/tvb1
TVBJ1,https://cdn.qd.je/163189/j1
TVB Drama,https://cdn.qd.je/163189/tvbd
TVB 功夫台,https://cdn.qd.je/163189/yzwx
TVB 星河台,https://cdn.qd.je/163189/tvbxh
TVB 星河台,https://cdn.qd.je/163189/xinghe
TVB 星河台,https://cdn.qd.je/163189/tvbxh2
澳視澳門,https://cdn.qd.je/163189/asam
澳門衛星,https://cdn.qd.je/163189/as
澳門體育,https://cdn.qd.je/163189/amty
澳門綜藝,https://cdn.qd.je/163189/amzy
澳門蓮花,https://cdn.qd.je/163189/amlh
天映頻道「新加坡」,https://cdn.qd.je/163189/typd
天映經典「新加坡」,https://cdn.qd.je/163189/ccm
天映頻道「馬來西亞」,https://cdn.qd.je/163189/typd2
天映經典「馬來西亞」,https://cdn.qd.je/163189/ccm2
Astro AOD,https://cdn.qd.je/163189/aod
Astro 歡喜台,https://cdn.qd.je/163189/hxt
iQIYI,https://cdn.qd.je/163189/iqiyi
八度空間,https://cdn.qd.je/163189/8tv
Channel 5,https://cdn.qd.je/163189/ch5
Channel 8,https://cdn.qd.je/163189/ch8
Channel U,https://cdn.qd.je/163189/chu
CCTV1,https://php.jdshipin.com/TVOD/iptv.php?id=cctv1
CCTV2,https://php.jdshipin.com/TVOD/iptv.php?id=cctv2
CCTV3,https://php.jdshipin.com/TVOD/iptv.php?id=cctv3
CCTV4,https://php.jdshipin.com/TVOD/iptv.php?id=cctv4
CCTV5,https://cdn.qd.je/163189/cctv5
CCTV5,https://cdn.qd.je/163189/cctv5-2
CCTV5+,https://php.jdshipin.com/TVOD/iptv.php?id=cctv5p
CCTV5+,https://cdn.qd.je/163189/cctv5p-2
CCTV6,https://php.jdshipin.com/TVOD/iptv.php?id=cctv6
CCTV7,https://php.jdshipin.com/TVOD/iptv.php?id=cctv7
CCTV8,https://php.jdshipin.com/TVOD/iptv.php?id=cctv8
CCTV9,https://php.jdshipin.com/TVOD/iptv.php?id=cctv9
CCTV10,https://php.jdshipin.com/TVOD/iptv.php?id=cctv10
CCTV11,https://php.jdshipin.com/TVOD/iptv.php?id=cctv11
CCTV12,https://php.jdshipin.com/TVOD/iptv.php?id=cctv12
CCTV13,https://php.jdshipin.com/TVOD/iptv.php?id=cctv13
CCTV13,https://cdn.qd.je/163189/cctv13-2
CCTV14,https://php.jdshipin.com/TVOD/iptv.php?id=cctv14
CCTV15,https://php.jdshipin.com/TVOD/iptv.php?id=cctv15
CCTV16,https://php.jdshipin.com/TVOD/iptv.php?id=cctv16
CCTV16,https://cdn.qd.je/163189/cctv16-2
CCTV17,https://php.jdshipin.com/TVOD/iptv.php?id=cctv17
五星体育,https://cdn.qd.je/163189/wxty
重温经典,https://cdn.qd.je/163189/cwjd2
重温经典,https://cdn.qd.je/163189/cwjd
广东珠江,https://cdn.qd.je/163189/gdzj
广东体育,https://cdn.qd.je/163189/gdty
广州综合,https://cdn.qd.je/163189/gzzh
广州新闻,https://cdn.qd.je/163189/gzxw
广州南国都市,https://cdn.qd.je/163189/ngds
海峡卫视,https://cdn.qd.je/163189/hxws
海峡卫视,https://cdn.qd.je/163189/hxws2
龍華電影台,https://cdn.qd.je/163189/lhdy
龍華經典台,https://cdn.qd.je/163189/lhjd
龍華偶像台,https://cdn.qd.je/163189/lhox
龍華日韓台,https://cdn.qd.je/163189/lhrh
龍華戲劇台,https://cdn.qd.je/163189/lhxj
龍華洋片台,https://cdn.qd.je/163189/lhyp
龍華卡通台,https://cdn.qd.je/163189/lhkt
金光布袋戲,https://cdn.qd.je/163189/jgbdx
金光布袋戲,https://cdn.qd.je/163189/jgbdx2
民視影劇台,https://cdn.qd.je/163189/msyj
公視戲劇,https://cdn.qd.je/163189/gsxj
采昌影劇台,https://cdn.qd.je/163189/ccyj
靖天映畫,https://cdn.qd.je/163189/jtyh
靖天戲劇台,https://cdn.qd.je/163189/jtxj
靖天電影台,https://cdn.qd.je/163189/jtdy
靖洋戲劇台,https://cdn.qd.je/163189/jyxj
影迷數位電影台,https://cdn.qd.je/163189/ymswdyt
amc電影台,https://cdn.qd.je/163189/amc
CinemaWorld,https://cdn.qd.je/163189/cinemaworld
MCE 我的歐洲電影,https://cdn.qd.je/163189/mce
經典電影台,https://cdn.qd.je/163189/jddyt
電影原聲台CMusic,https://cdn.qd.je/163189/cmusic
DreamWorks 夢工廠動畫,https://cdn.qd.je/163189/dreamworks
精選動漫台,https://cdn.qd.je/163189/jxdmt
緯來電影台,https://cdn.qd.je/163189/wldy
緯來戲劇台,https://cdn.qd.je/163189/wlxj
緯來體育台,https://cdn.qd.je/163189/wlty
龍祥時代,https://cdn.qd.je/163189/lxsd
東森電影台,https://cdn.qd.je/163189/dsdy
東森戲劇台,https://cdn.qd.je/163189/dsxj
東森洋片台,https://cdn.qd.je/163189/dsyp
